1	1283
1	1290
1	1292
1	1305
1	1318
1	1319
1	1333
1	1335
1	1353
1	1356
1	1431
2	1277
2	1287
2	1288
2	1312
2	1313
2	1316
2	1318
2	1337
2	1347
2	1355
2	1357
3	1283
3	1287
3	1291
3	1305
3	1319
3	1356
3	1357
3	1379
3	1385
3	1431
3	1433
4	1399
4	1481
4	1513
4	1615
4	1736
4	1759
4	1818
4	1959
4	2063
4	2089
4	2096
5	1315
5	1394
5	1433
5	1536
5	1601
5	1612
5	1617
5	1688
5	1722
5	1748
5	1783
6	1295
6	1296
6	1308
6	1311
6	1326
6	1354
6	1366
6	1368
6	1373
6	1380
6	1390
7	1290
7	1294
7	1295
7	1296
7	1319
7	1360
7	1366
7	1419
7	1420
7	1474
7	1544
8	1291
8	1319
8	1330
8	1333
8	1347
8	1355
8	1356
8	1357
8	1372
8	1383
8	1386
9	1290
9	1318
9	1344
9	1361
9	1464
9	1513
9	1703
9	1783
9	1859
9	1863
9	1882
10	1302
10	1315
10	1335
10	1344
10	1353
10	1366
10	1379
10	1387
10	1390
10	1402
10	1414
11	1305
11	1347
11	1403
11	1469
11	1513
11	1597
11	1660
11	1753
11	1842
11	2095
11	2112
12	1753
12	1934
12	1983
12	2011
12	2063
12	2139
12	2309
12	15806
12	15807
12	15808
12	15813
13	1387
13	1864
13	1891
13	2095
13	2111
13	6130
13	17409
13	17889
13	21629
13	21683
13	26960
14	1296
14	1318
14	1392
14	1402
14	1461
14	1462
14	1487
14	1488
14	1666
14	1679
14	1721
15	1700
15	1758
15	1803
15	1818
15	2117
15	2206
15	2209
15	2241
15	2270
15	17184
15	17293
16	1287
16	1294
16	1305
16	1356
16	1385
16	1446
16	1483
16	1513
16	1514
16	1704
16	1880
17	1277
17	1292
17	1354
17	1366
17	1395
17	1419
17	1442
17	1449
17	1451
17	1459
17	1475
18	1333
18	1481
18	1487
18	1536
18	1684
18	1688
18	1863
18	1888
18	1959
18	2085
18	2097
19	1475
19	1625
19	1654
19	1704
19	1825
19	1934
19	2114
19	2121
19	2342
19	2383
19	2409
20	1296
20	1326
20	1380
20	1394
20	1414
20	1469
20	1499
20	1563
20	1581
20	1663
20	1674
21	1509
21	1540
21	1612
21	1709
21	1722
21	1877
21	1890
21	2045
21	2073
21	2084
21	2112
22	1294
22	1313
22	1330
22	1347
22	1423
22	1454
22	1475
22	1484
22	1496
22	1499
22	1522
23	1360
23	1698
23	1850
23	1874
23	1889
23	2332
23	2378
23	6130
23	9590
23	16246
23	16247
24	1357
24	1385
24	1433
24	1458
24	1476
24	1496
24	1577
24	1842
24	1983
24	2043
24	2053
25	1284
25	1316
25	1337
25	1355
25	1357
25	1359
25	1420
25	1474
25	1478
25	1501
25	1650
26	1485
26	8861
26	10078
26	13335
26	16493
26	17739
26	18127
26	18715
26	18721
26	18764
26	19007
27	1380
27	1403
27	1664
27	1684
27	1838
27	1888
27	2106
27	2121
27	2122
27	2218
27	2249
28	1305
28	1315
28	1391
28	1420
28	1452
28	1458
28	1467
28	1474
28	1478
28	1501
28	1522
29	1354
29	1366
29	1368
29	1391
29	1443
29	1449
29	1451
29	1458
29	1460
29	1467
29	1522
30	1566
30	1753
30	1818
30	2319
30	2443
30	2453
30	9905
30	15799
30	15817
30	15830
30	15832
31	1288
31	1344
31	1408
31	1426
31	1443
31	1449
31	1460
31	1473
31	1474
31	1513
31	1622
32	1284
32	1421
32	1481
32	1509
32	1526
32	1746
32	1775
32	1842
32	2121
32	15896
32	16246
33	1356
33	2105
33	2117
33	2209
33	16883
33	17397
33	18341
33	19478
33	19480
33	19576
33	20352
34	1509
34	1983
34	2264
34	2369
34	4909
34	4918
34	15933
34	16083
34	16226
34	17188
34	17277
35	1390
35	1394
35	1414
35	1522
35	1674
35	1775
35	2011
35	2042
35	2049
35	2116
35	2361
36	1563
36	1578
36	1739
36	1959
36	2412
36	2428
36	2445
36	6050
36	18084
36	18219
36	18450
37	1383
37	1526
37	1651
37	2045
37	2083
37	2357
37	17150
37	17521
37	17694
37	17944
37	17948
38	1850
38	2238
38	2270
38	2395
38	15999
38	16330
38	16433
38	17108
38	17401
38	17451
38	18127
39	1467
39	1563
39	2049
39	2116
39	2332
39	6034
39	9590
39	15813
39	16308
39	16400
39	16420
40	2037
40	16088
40	16154
40	16392
40	16512
40	16807
40	17701
40	17826
40	17882
40	19407
40	19409
41	1372
41	1386
41	1425
41	1435
41	1504
41	1647
41	1654
41	1660
41	1753
41	1761
41	2007
42	1288
42	1292
42	1355
42	1390
42	1408
42	1414
42	1435
42	1438
42	1439
42	1443
42	1459
43	1329
43	1337
43	1360
43	1361
43	1419
43	1464
43	1473
43	1704
43	2252
43	15915
43	16110
44	1722
44	2208
44	16113
44	16131
44	16132
44	17465
44	17886
44	18117
44	18743
44	19047
44	19721
45	1316
45	1650
45	1688
45	1818
45	2161
45	2209
45	2270
45	2275
45	6136
45	15956
45	16171
46	1355
46	1359
46	1863
46	2008
46	2328
46	17015
46	17033
46	17898
46	18450
46	19169
46	20911
47	1292
47	1496
47	1542
47	1703
47	2037
47	2414
47	6024
47	16251
47	16252
47	16406
47	16636
48	1309
48	1337
48	1361
48	1394
48	1684
48	1698
48	1709
48	1817
48	1897
48	1959
48	2073
49	1277
49	1312
49	1393
49	1395
49	1540
49	1645
49	1650
49	1764
49	1842
49	1860
49	2131
50	1292
50	1305
50	1319
50	1392
50	1459
50	1464
50	1522
50	1535
50	1610
50	1684
50	1700
51	5421
51	5426
51	5431
51	5436
51	5438
51	5441
51	5448
51	5449
51	5451
51	5453
51	5457
52	5437
52	5453
52	5459
52	5523
52	5533
52	5611
52	5642
52	5649
52	330497
52	330511
52	337497
53	5448
53	5478
53	5512
53	5515
53	5518
53	5523
53	5532
53	5533
53	5543
53	5586
53	5628
54	5409
54	5411
54	5412
54	5421
54	5430
54	5452
54	5456
54	5474
54	5482
54	5485
54	5487
55	5412
55	5430
55	5431
55	5439
55	5440
55	5454
55	5458
55	5461
55	5464
55	5467
55	5469
56	5411
56	5440
56	5457
56	5460
56	5468
56	5482
56	5497
56	5500
56	5502
56	5507
56	5514
57	5521
57	5604
57	337431
57	337541
57	337599
57	338442
57	351425
57	351512
57	351611
57	351649
57	351716
58	5410
58	5444
58	5447
58	5479
58	5481
58	5495
58	5506
58	5520
58	5529
58	5544
58	5546
59	5475
59	5556
59	5647
59	337489
59	337537
59	337573
59	337704
59	351425
59	351652
59	370369
59	370371
60	5479
60	5521
60	5552
60	5588
60	5598
60	5599
60	5640
60	337489
60	337497
60	337528
60	337553
61	5419
61	5448
61	5459
61	5512
61	5515
61	5535
61	5540
61	5549
61	5581
61	5591
61	5607
62	5631
62	338476
62	351200
62	351674
62	374864
62	378259
62	379208
62	379968
62	379988
62	380932
62	380946
63	5472
63	5540
63	5600
63	337485
63	337592
63	351201
63	351645
63	358165
63	366839
63	370895
63	374162
64	5426
64	5442
64	5466
64	5554
64	5594
64	5595
64	5612
64	5638
64	351202
64	351428
64	351512
65	5501
65	5535
65	5537
65	5558
65	5606
65	5624
65	5652
65	337556
65	351212
65	351650
65	351655
66	5501
66	5661
66	337556
66	337577
66	337603
66	338486
66	351601
66	351673
66	351725
66	351770
66	352507
67	5440
67	5443
67	5450
67	5469
67	5471
67	5494
67	5495
67	5506
67	5549
67	5577
67	5658
68	5437
68	5472
68	5634
68	337594
68	348569
68	351204
68	351210
68	351648
68	366816
68	374741
68	375917
69	5453
69	5485
69	5642
69	351423
69	351650
69	366815
69	370364
69	374140
69	374154
69	374167
69	374635
70	5426
70	5450
70	5466
70	5484
70	5485
70	5496
70	5508
70	5533
70	5535
70	5540
70	5590
71	5453
71	5465
71	5480
71	5484
71	5499
71	5527
71	5546
71	5553
71	5604
71	5607
71	5639
72	5484
72	5490
72	5512
72	5524
72	5548
72	5581
72	5585
72	5591
72	5623
72	5631
72	5639
73	5455
73	5511
73	5631
73	337559
73	351413
73	351647
73	351652
73	351672
73	351725
73	366841
73	374152
74	5455
74	5481
74	5500
74	5564
74	5579
74	5618
74	337489
74	351206
74	351228
74	351667
74	351720
75	5467
75	5522
75	5547
75	5658
75	351646
75	370857
75	374365
75	378079
75	380945
75	380975
75	381036
76	5453
76	5465
76	5472
76	5499
76	5511
76	5516
76	5523
76	5540
76	5541
76	5546
76	351213
77	5479
77	5485
77	5495
77	5536
77	5627
77	5639
77	5646
77	337447
77	337528
77	337594
77	337705
78	5439
78	5449
78	5474
78	5480
78	5490
78	5504
78	5552
78	5558
78	5567
78	5572
78	5605
79	5439
79	5484
79	5503
79	5508
79	5632
79	351802
79	378318
79	379125
79	379208
79	380006
79	380045
80	5438
80	5442
80	5445
80	5499
80	5546
80	5551
80	5599
80	337461
80	337530
80	337573
80	374864
81	5430
81	5489
81	5493
81	5505
81	5530
81	5556
81	5574
81	5643
81	351204
81	374152
81	374660
82	5458
82	5543
82	5561
82	338479
82	351422
82	351596
82	366820
82	380029
82	381245
82	381247
82	381248
83	5512
83	337478
83	337552
83	337562
83	337575
83	337577
83	351665
83	374168
83	374638
83	380056
83	380999
84	5648
84	337447
84	337588
84	351206
84	351568
84	351664
84	351667
84	352405
84	366817
84	374150
84	378066
85	5620
85	329905
85	337493
85	337590
85	337711
85	351535
85	370367
85	374656
85	374865
85	375922
85	375925
86	5448
86	5488
86	5541
86	5546
86	5563
86	5564
86	5568
86	337594
86	367249
86	370366
86	370794
87	5526
87	5533
87	5558
87	5591
87	5600
87	337537
87	351225
87	351421
87	370836
87	370890
87	370893
88	5419
88	5430
